dataset,origin,seed,model,gate,action,cal_MASE,persistence_MASE,diverged,MAE,RMSE,MSE,MASE,Bias,WAPE,teacher,student,policy,picked,MASE_NS,regret,rel_regret
ETTh1,4,42,N-HiTS_LegacyPersist[ClassicalELM],0.993482181880668,,2.172079604470428,2.134901105413177,False,1.2981673532566065,1.7862941747148346,3.1908468786201523,1.9957953246596671,-0.062188962268099,12.998348093294709,ClassicalELM,N-HiTS,LegacyPersist,,2.091522688724748,-0.09572736406508064,-0.04576922095138635
ETTh1,4,123,DLinear_NaiveKD[QELM],1.0,,2.3298361362431868,2.134901105413177,False,1.25834878729302,1.745393542999324,3.046398619943733,1.934578481095223,0.4038636133156772,12.599650976415196,QELM,DLinear,NaiveKD,,1.8510035779959373,0.08357490309928561,0.04515112995609188
ETTh1,4,123,DLinear_SoftSR[QELM],0.0,reject,2.140739640654293,2.134901105413177,False,1.203987395914584,1.679535102035718,2.82083815897013,1.8510035779959373,0.1246654356059402,12.055338807263716,QELM,DLinear,SoftSR,,1.8510035779959373,0.0,0.0
ETTh1,4,123,DLinear_HardRejectSR[QELM],0.0,,2.140739640654293,2.134901105413177,False,1.203987395914584,1.679535102035718,2.82083815897013,1.8510035779959373,0.1246654356059402,12.055338807263716,QELM,DLinear,HardRejectSR,,1.8510035779959373,0.0,0.0
ETTh1,4,123,DLinear_LegacyPersist[QELM],0.3934175569249503,,2.184497589176837,2.134901105413177,False,1.2116991649064244,1.6914429224743608,2.8609791599886063,1.8628596090848104,0.2242233077570935,12.13255555248501,QELM,DLinear,LegacyPersist,,1.8510035779959373,0.01185603108887312,0.0064051908001763695
ETTh1,4,123,PatchTST_NaiveKD[QELM],1.0,,2.4923758401334477,2.134901105413177,False,1.3411418177859582,1.809219143027792,3.2732739074982176,2.0618640292625625,-0.1181476977088857,13.428644732379148,QELM,PatchTST,NaiveKD,,1.9663980748953584,0.09546595436720406,0.04854864108442756
ETTh1,4,123,PatchTST_SoftSR[QELM],0.0,reject,2.1278619624434514,2.134901105413177,False,1.2790458785001386,1.7361802050782489,3.01432170450555,1.9663980748953584,-0.2437305230933475,12.806887736262768,QELM,PatchTST,SoftSR,,1.9663980748953584,0.0,0.0
ETTh1,4,123,PatchTST_HardRejectSR[QELM],0.0,,2.1278619624434514,2.134901105413177,False,1.2790458785001386,1.7361802050782489,3.01432170450555,1.9663980748953584,-0.2437305230933475,12.806887736262768,QELM,PatchTST,HardRejectSR,,1.9663980748953584,0.0,0.0
ETTh1,4,123,PatchTST_LegacyPersist[QELM],0.3934175569249503,,2.214775249282112,2.134901105413177,False,1.2998699133092064,1.7535418564288452,3.0749090422479206,1.9984128310885627,-0.2741722412074003,13.01539556268139,QELM,PatchTST,LegacyPersist,,1.9663980748953584,0.03201475619320426,0.016280913108048037
ETTh1,4,123,N-HiTS_NaiveKD[QELM],1.0,,2.5517756326631518,2.134901105413177,False,1.4342101495013222,1.936262777774971,3.749113544596847,2.204946768822631,-0.1237969463109456,14.36052348365398,QELM,N-HiTS,NaiveKD,,2.026926847871701,0.1780199209509301,0.08782750158835446
ETTh1,4,123,N-HiTS_SoftSR[QELM],0.0,reject,2.1561048555141737,2.134901105413177,False,1.318416888162148,1.8114495207786012,3.281349366329025,2.026926847871701,-0.0219172151444146,13.201103541403349,QELM,N-HiTS,SoftSR,,2.026926847871701,0.0,0.0
ETTh1,4,123,N-HiTS_HardRejectSR[QELM],0.0,,2.1561048555141737,2.134901105413177,False,1.318416888162148,1.8114495207786012,3.281349366329025,2.026926847871701,-0.0219172151444146,13.201103541403349,QELM,N-HiTS,HardRejectSR,,2.026926847871701,0.0,0.0
ETTh1,4,123,N-HiTS_LegacyPersist[QELM],0.3934175569249503,,2.207767882468703,2.134901105413177,False,1.2922674476972007,1.7683531628133,3.127072908431802,1.986724842412632,-0.1324554533586458,12.939273255226766,QELM,N-HiTS,LegacyPersist,,2.026926847871701,-0.040202005459068824,-0.019833969588631897
ETTh1,4,123,DLinear_NaiveKD[QELM-NISQ],1.0,,2.3442385228920477,2.134901105413177,False,1.2643994996495782,1.75568263285049,3.0824215072928283,1.9438808128799387,0.4496502360678027,12.66023581952163,QELM-NISQ,DLinear,NaiveKD,,1.8510035779959373,0.09287723488400146,0.050176691168019615
ETTh1,4,123,DLinear_SoftSR[QELM-NISQ],0.0,reject,2.140739640654293,2.134901105413177,False,1.203987395914584,1.679535102035718,2.82083815897013,1.8510035779959373,0.1246654356059402,12.055338807263716,QELM-NISQ,DLinear,SoftSR,,1.8510035779959373,0.0,0.0
ETTh1,4,123,DLinear_HardRejectSR[QELM-NISQ],0.0,,2.140739640654293,2.134901105413177,False,1.203987395914584,1.679535102035718,2.82083815897013,1.8510035779959373,0.1246654356059402,12.055338807263716,QELM-NISQ,DLinear,HardRejectSR,,1.8510035779959373,0.0,0.0
ETTh1,4,123,DLinear_LegacyPersist[QELM-NISQ],0.3825219541277212,,2.184904161653196,2.134901105413177,False,1.211820709174773,1.691357849493145,2.860691375042076,1.8630464705722,0.2214803422544241,12.133772556367274,QELM-NISQ,DLinear,LegacyPersist,,1.8510035779959373,0.012042892576262787,0.0065061422459817735
ETTh1,4,123,PatchTST_NaiveKD[QELM-NISQ],1.0,,2.486563091766421,2.134901105413177,False,1.281113328346655,1.7633149229644045,3.1092795175489627,1.969576560879692,0.1913802520057521,12.827588790485889,QELM-NISQ,PatchTST,NaiveKD,,1.9663980748953584,0.0031784859843335678,0.0016164000691989643
ETTh1,4,123,PatchTST_SoftSR[QELM-NISQ],0.0,reject,2.1278619624434514,2.134901105413177,False,1.2790458785001386,1.7361802050782489,3.01432170450555,1.9663980748953584,-0.2437305230933475,12.806887736262768,QELM-NISQ,PatchTST,SoftSR,,1.9663980748953584,0.0,0.0
ETTh1,4,123,PatchTST_HardRejectSR[QELM-NISQ],0.0,,2.1278619624434514,2.134901105413177,False,1.2790458785001386,1.7361802050782489,3.01432170450555,1.9663980748953584,-0.2437305230933475,12.806887736262768,QELM-NISQ,PatchTST,HardRejectSR,,1.9663980748953584,0.0,0.0
ETTh1,4,123,PatchTST_LegacyPersist[QELM-NISQ],0.3825219541277212,,2.2188673062372413,2.134901105413177,False,1.295872497584267,1.7491866275327286,3.0596538579393204,1.992267226213705,-0.2664779451624233,12.975370059855408,QELM-NISQ,PatchTST,LegacyPersist,,1.9663980748953584,0.02586915131834644,0.01315560244317421
ETTh1,4,123,N-HiTS_NaiveKD[QELM-NISQ],1.0,,2.4425796867362197,2.134901105413177,False,1.497954679907552,1.9965143072065616,3.986069378880496,2.302947258080222,-0.3691445459415822,14.998787566620797,QELM-NISQ,N-HiTS,NaiveKD,,2.026926847871701,0.2760204102085213,0.13617679912738156
ETTh1,4,123,N-HiTS_SoftSR[QELM-NISQ],0.0,reject,2.1561048555141737,2.134901105413177,False,1.318416888162148,1.8114495207786012,3.281349366329025,2.026926847871701,-0.0219172151444146,13.201103541403349,QELM-NISQ,N-HiTS,SoftSR,,2.026926847871701,0.0,0.0
ETTh1,4,123,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,2.1561048555141737,2.134901105413177,False,1.318416888162148,1.8114495207786012,3.281349366329025,2.026926847871701,-0.0219172151444146,13.201103541403349,QELM-NISQ,N-HiTS,HardRejectSR,,2.026926847871701,0.0,0.0
ETTh1,4,123,N-HiTS_LegacyPersist[QELM-NISQ],0.3825219541277212,,2.199497410132002,2.134901105413177,False,1.2903601595248066,1.7681926184116097,3.126505135805304,1.983792588102204,-0.126426087894289,12.920175874972358,QELM-NISQ,N-HiTS,LegacyPersist,,2.026926847871701,-0.04313425976949681,-0.021280619877717014
ETTh1,4,123,DLinear_NaiveKD[ClassicalELM],1.0,,2.175576437444036,2.134901105413177,False,1.2094224661581536,1.6825855073044396,2.8310939893909386,1.859359424993708,0.0964471031730042,12.109759321506507,ClassicalELM,DLinear,NaiveKD,,1.8510035779959373,0.0083558469977707,0.004514225200373459
ETTh1,4,123,DLinear_SoftSR[ClassicalELM],0.7094181434321841,attenuate,2.1638368293154584,2.134901105413177,False,1.2063509411120363,1.6800152652770686,2.8224512915639792,1.8546372793387291,0.1027291507548651,12.07900461824999,ClassicalELM,DLinear,SoftSR,,1.8510035779959373,0.0036337013427918397,0.0019630979572314014
ETTh1,4,123,DLinear_HardRejectSR[ClassicalELM],0.0,,2.140739640654293,2.134901105413177,False,1.203987395914584,1.679535102035718,2.82083815897013,1.8510035779959373,0.1246654356059402,12.055338807263716,ClassicalELM,DLinear,HardRejectSR,,1.8510035779959373,0.0,0.0
ETTh1,4,123,DLinear_LegacyPersist[ClassicalELM],0.856567029189115,,2.172979254066284,2.134901105413177,False,1.2086961763017512,1.6817295703276014,2.828214347714259,1.8582428309766736,0.0995255517429015,12.102487093972464,ClassicalELM,DLinear,LegacyPersist,,1.8510035779959373,0.007239252980736355,0.003910988107637382
ETTh1,4,123,PatchTST_NaiveKD[ClassicalELM],1.0,,2.18118738670256,2.134901105413177,False,1.2549071042809825,1.7041653271033872,2.904179462101395,1.929287256626241,-0.2216133926011181,12.565189938934154,ClassicalELM,PatchTST,NaiveKD,,1.9663980748953584,-0.03711081826911755,-0.018872485049138587
ETTh1,4,123,PatchTST_SoftSR[ClassicalELM],0.6976312096769463,attenuate,2.1609793152835928,2.134901105413177,False,1.2529705679710472,1.7068649802006752,2.913388060635452,1.9263100363905703,-0.1925017088758628,12.545799701620991,ClassicalELM,PatchTST,SoftSR,,1.9663980748953584,-0.04008803850478815,-0.020386532623574413
ETTh1,4,123,PatchTST_HardRejectSR[ClassicalELM],0.0,,2.1278619624434514,2.134901105413177,False,1.2790458785001386,1.7361802050782489,3.01432170450555,1.9663980748953584,-0.2437305230933475,12.806887736262768,ClassicalELM,PatchTST,HardRejectSR,,1.9663980748953584,0.0,0.0
ETTh1,4,123,PatchTST_LegacyPersist[ClassicalELM],0.856567029189115,,2.177859755469746,2.134901105413177,False,1.2268737904561653,1.6872120361113134,2.846684454798884,1.8861889946602983,-0.0293795817432919,12.284496721384478,ClassicalELM,PatchTST,LegacyPersist,,1.9663980748953584,-0.08020908023506013,-0.04078984884041266
ETTh1,4,123,N-HiTS_NaiveKD[ClassicalELM],1.0,,2.230434779780218,2.134901105413177,False,1.3076731447798124,1.7842191778410676,3.1834380745758555,2.010409476087533,-0.117142092585421,13.093528107497772,ClassicalELM,N-HiTS,NaiveKD,,2.026926847871701,-0.01651737178416779,-0.008148972816414782
ETTh1,4,123,N-HiTS_SoftSR[ClassicalELM],0.7234819184949853,attenuate,2.176492248852994,2.134901105413177,False,1.288540155258895,1.776149229361271,3.1547060849606368,1.980994523587907,0.0061944817407018,12.901952454917732,ClassicalELM,N-HiTS,SoftSR,,2.026926847871701,-0.0459323242837939,-0.02266106659548342
ETTh1,4,123,N-HiTS_HardRejectSR[ClassicalELM],0.0,,2.1561048555141737,2.134901105413177,False,1.318416888162148,1.8114495207786012,3.281349366329025,2.026926847871701,-0.0219172151444146,13.201103541403349,ClassicalELM,N-HiTS,HardRejectSR,,2.026926847871701,0.0,0.0
ETTh1,4,123,N-HiTS_LegacyPersist[ClassicalELM],0.856567029189115,,2.1997696575828427,2.134901105413177,False,1.2867148996084097,1.7676574140239378,3.1246127333537954,1.9781883856239455,-0.0426538918086232,12.883676453564942,ClassicalELM,N-HiTS,LegacyPersist,,2.026926847871701,-0.048738462247755354,-0.024045496411935815
ETTh1,4,2024,DLinear_NaiveKD[QELM],1.0,,2.305660926551558,2.134901105413177,False,1.2556339996971848,1.7385695547613986,3.022624096743248,1.9304047816275696,0.3861012911220349,12.572468229844423,QELM,DLinear,NaiveKD,,1.8530791950140504,0.07732558661351918,0.04172816079397669
ETTh1,4,2024,DLinear_SoftSR[QELM],0.0,reject,2.1473653128977213,2.134901105413177,False,1.205337483379709,1.679520981196835,2.8207907262803795,1.8530791950140504,0.1108364973178917,12.068857023373578,QELM,DLinear,SoftSR,,1.8530791950140504,0.0,0.0
ETTh1,4,2024,DLinear_HardRejectSR[QELM],0.0,,2.1473653128977213,2.134901105413177,False,1.205337483379709,1.679520981196835,2.8207907262803795,1.8530791950140504,0.1108364973178917,12.068857023373578,QELM,DLinear,HardRejectSR,,1.8530791950140504,0.0,0.0
ETTh1,4,2024,DLinear_LegacyPersist[QELM],0.3884903685710208,,2.1806118599293867,2.134901105413177,False,1.2150267535746169,1.692120093438548,2.8632704106184805,1.8679754255392211,0.2367538615943542,12.165874181020818,QELM,DLinear,LegacyPersist,,1.8530791950140504,0.01489623052517075,0.008038636754031337
ETTh1,4,2024,PatchTST_NaiveKD[QELM],1.0,,2.501855556110721,2.134901105413177,False,1.4040562891452384,1.845290815603303,3.405098194149903,2.158588390322246,-0.3614201153770934,14.058597563023085,QELM,PatchTST,NaiveKD,,1.920393218389819,0.23819517193242712,0.12403458294449991
ETTh1,4,2024,PatchTST_SoftSR[QELM],0.0,reject,2.173767959188456,2.134901105413177,False,1.2491219669302334,1.7065968612682336,2.9124728468905867,1.920393218389819,0.0423409690352597,12.507264257115152,QELM,PatchTST,SoftSR,,1.920393218389819,0.0,0.0
ETTh1,4,2024,PatchTST_HardRejectSR[QELM],0.0,,2.173767959188456,2.134901105413177,False,1.2491219669302334,1.7065968612682336,2.9124728468905867,1.920393218389819,0.0423409690352597,12.507264257115152,QELM,PatchTST,HardRejectSR,,1.920393218389819,0.0,0.0
ETTh1,4,2024,PatchTST_LegacyPersist[QELM],0.3884903685710208,,2.2766069666463555,2.134901105413177,False,1.300345548148017,1.7601105036688602,3.0979889851254487,1.9991440694648488,-0.2194598097069807,13.02015802045284,QELM,PatchTST,LegacyPersist,,1.920393218389819,0.07875085107502988,0.04100766984641804
ETTh1,4,2024,N-HiTS_NaiveKD[QELM],1.0,,2.513877299060039,2.134901105413177,False,1.4468912436192505,1.9106451622963287,3.650564936206365,2.2244426129359804,-0.3402768269084977,14.487497309590331,QELM,N-HiTS,NaiveKD,,2.116133797832819,0.10830881510316148,0.051182404068250795
ETTh1,4,2024,N-HiTS_SoftSR[QELM],0.0,reject,2.184519729481865,2.134901105413177,False,1.3764416508681467,1.8774694239097345,3.52489143771595,2.116133797832819,-0.0510779489852447,13.782096478709413,QELM,N-HiTS,SoftSR,,2.116133797832819,0.0,0.0
ETTh1,4,2024,N-HiTS_HardRejectSR[QELM],0.0,,2.184519729481865,2.134901105413177,False,1.3764416508681467,1.8774694239097345,3.52489143771595,2.116133797832819,-0.0510779489852447,13.782096478709413,QELM,N-HiTS,HardRejectSR,,2.116133797832819,0.0,0.0
ETTh1,4,2024,N-HiTS_LegacyPersist[QELM],0.3884903685710208,,2.2155540922053105,2.134901105413177,False,1.3486589847725812,1.8286933118832511,3.344119228926534,2.0734208803025704,-0.1440643472630431,13.50391295794531,QELM,N-HiTS,LegacyPersist,,2.116133797832819,-0.04271291753024853,-0.020184412523438642
ETTh1,4,2024,DLinear_NaiveKD[QELM-NISQ],1.0,,2.374061457458886,2.134901105413177,False,1.2798363942653832,1.765544339194906,3.117146813663177,1.9676134094702007,0.4486208424011352,12.814803047847295,QELM-NISQ,DLinear,NaiveKD,,1.8530791950140504,0.11453421445615031,0.061807511931664574
ETTh1,4,2024,DLinear_SoftSR[QELM-NISQ],0.0,reject,2.1473653128977213,2.134901105413177,False,1.205337483379709,1.679520981196835,2.8207907262803795,1.8530791950140504,0.1108364973178917,12.068857023373578,QELM-NISQ,DLinear,SoftSR,,1.8530791950140504,0.0,0.0
ETTh1,4,2024,DLinear_HardRejectSR[QELM-NISQ],0.0,,2.1473653128977213,2.134901105413177,False,1.205337483379709,1.679520981196835,2.8207907262803795,1.8530791950140504,0.1108364973178917,12.068857023373578,QELM-NISQ,DLinear,HardRejectSR,,1.8530791950140504,0.0,0.0
ETTh1,4,2024,DLinear_LegacyPersist[QELM-NISQ],0.3536456162116627,,2.1896140764655443,2.134901105413177,False,1.219125423884386,1.6964640163018938,2.8779901586071523,1.874276698654,0.2519200178503733,12.206913530279127,QELM-NISQ,DLinear,LegacyPersist,,1.8530791950140504,0.021197503639949655,0.011439070546463575
ETTh1,4,2024,PatchTST_NaiveKD[QELM-NISQ],1.0,,2.519574792004696,2.134901105413177,False,1.3563728328811178,1.803432684377984,3.2523694470827818,2.085280107813978,-0.2287937043870742,13.581150521039184,QELM-NISQ,PatchTST,NaiveKD,,1.920393218389819,0.1648868894241593,0.08586100380130017
ETTh1,4,2024,PatchTST_SoftSR[QELM-NISQ],0.0,reject,2.173767959188456,2.134901105413177,False,1.2491219669302334,1.7065968612682336,2.9124728468905867,1.920393218389819,0.0423409690352597,12.507264257115152,QELM-NISQ,PatchTST,SoftSR,,1.920393218389819,0.0,0.0
ETTh1,4,2024,PatchTST_HardRejectSR[QELM-NISQ],0.0,,2.173767959188456,2.134901105413177,False,1.2491219669302334,1.7065968612682336,2.9124728468905867,1.920393218389819,0.0423409690352597,12.507264257115152,QELM-NISQ,PatchTST,HardRejectSR,,1.920393218389819,0.0,0.0
ETTh1,4,2024,PatchTST_LegacyPersist[QELM-NISQ],0.3536456162116627,,2.275392007337877,2.134901105413177,False,1.2951034543673423,1.7585535550758915,3.0925106060700567,1.991084903416148,-0.17122834599968,12.967669749562369,QELM-NISQ,PatchTST,LegacyPersist,,1.920393218389819,0.07069168502632905,0.03681104700296823
ETTh1,4,2024,N-HiTS_NaiveKD[QELM-NISQ],1.0,,2.6767904274986174,2.134901105413177,False,1.5028276184181986,1.974110734790805,3.897113193216292,2.310438886854051,-0.3549328780567911,15.047579543124986,QELM-NISQ,N-HiTS,NaiveKD,,2.116133797832819,0.1943050890212321,0.09182079565111828
ETTh1,4,2024,N-HiTS_SoftSR[QELM-NISQ],0.0,reject,2.184519729481865,2.134901105413177,False,1.3764416508681467,1.8774694239097345,3.52489143771595,2.116133797832819,-0.0510779489852447,13.782096478709413,QELM-NISQ,N-HiTS,SoftSR,,2.116133797832819,0.0,0.0
ETTh1,4,2024,N-HiTS_HardRejectSR[QELM-NISQ],0.0,,2.184519729481865,2.134901105413177,False,1.3764416508681467,1.8774694239097345,3.52489143771595,2.116133797832819,-0.0510779489852447,13.782096478709413,QELM-NISQ,N-HiTS,HardRejectSR,,2.116133797832819,0.0,0.0
ETTh1,4,2024,N-HiTS_LegacyPersist[QELM-NISQ],0.3536456162116627,,2.1968627608724485,2.134901105413177,False,1.4427884372263668,1.9636239184370057,3.8558188930579,2.218134981029848,-0.1725567276753372,14.446416546374168,QELM-NISQ,N-HiTS,LegacyPersist,,2.116133797832819,0.10200118319702911,0.048201670093588056
ETTh1,4,2024,DLinear_NaiveKD[ClassicalELM],1.0,,2.172314259452761,2.134901105413177,False,1.2107759591750935,1.68411623651622,2.8362474980975563,1.861440277688387,0.1037454366912166,12.123311636877782,ClassicalELM,DLinear,NaiveKD,,1.8530791950140504,0.00836108267433655,0.004511994250884218
ETTh1,4,2024,DLinear_SoftSR[ClassicalELM],0.9889531952885856,attenuate,2.1720136588681056,2.134901105413177,False,1.2106835353200474,1.6840314347301093,2.8359618731591505,1.8612981857637012,0.1038566385909512,12.122386211171303,ClassicalELM,DLinear,SoftSR,,1.8530791950140504,0.008218990749650823,0.004435315431615163
ETTh1,4,2024,DLinear_HardRejectSR[ClassicalELM],0.0,,2.1473653128977213,2.134901105413177,False,1.205337483379709,1.679520981196835,2.8207907262803795,1.8530791950140504,0.1108364973178917,12.068857023373578,ClassicalELM,DLinear,HardRejectSR,,1.8530791950140504,0.0,0.0
ETTh1,4,2024,DLinear_LegacyPersist[ClassicalELM],0.975746821529862,,2.17200494825001,2.134901105413177,False,1.2109665269342784,1.684752355802536,2.838390500382196,1.8617332555096653,0.111076660948126,12.125219762253938,ClassicalELM,DLinear,LegacyPersist,,1.8530791950140504,0.008654060495614901,0.004670097489033265
ETTh1,4,2024,PatchTST_NaiveKD[ClassicalELM],1.0,,2.21416210263165,2.134901105413177,False,1.2507087363241731,1.715664733292682,2.943505477064249,1.922832708899108,0.0913653304543213,12.523152332619809,ClassicalELM,PatchTST,NaiveKD,,1.920393218389819,0.002439490509289044,0.0012703078129667994
ETTh1,4,2024,PatchTST_SoftSR[ClassicalELM],1.0,accept,2.21416210263165,2.134901105413177,False,1.2507087363241731,1.715664733292682,2.943505477064249,1.922832708899108,0.0913653304543213,12.523152332619809,ClassicalELM,PatchTST,SoftSR,,1.920393218389819,0.002439490509289044,0.0012703078129667994
ETTh1,4,2024,PatchTST_HardRejectSR[ClassicalELM],0.0,,2.173767959188456,2.134901105413177,False,1.2491219669302334,1.7065968612682336,2.9124728468905867,1.920393218389819,0.0423409690352597,12.507264257115152,ClassicalELM,PatchTST,HardRejectSR,,1.920393218389819,0.0,0.0
ETTh1,4,2024,PatchTST_LegacyPersist[ClassicalELM],0.975746821529862,,2.144820603385182,2.134901105413177,False,1.225573983737857,1.6858524424997696,2.842098457882439,1.8841906789848557,0.0041870545416706,12.271481958583523,ClassicalELM,PatchTST,LegacyPersist,,1.920393218389819,-0.03620253940496321,-0.01885162843644998
ETTh1,4,2024,N-HiTS_NaiveKD[ClassicalELM],1.0,,2.1459318801683613,2.134901105413177,False,1.3276034225171536,1.806714172412776,3.2642161007971824,2.0410501750910703,-0.1573449430724712,13.293086883164191,ClassicalELM,N-HiTS,NaiveKD,,2.116133797832819,-0.07508362274174862,-0.035481510109920025
ETTh1,4,2024,N-HiTS_SoftSR[ClassicalELM],1.0,accept,2.1459318801683613,2.134901105413177,False,1.3276034225171536,1.806714172412776,3.2642161007971824,2.0410501750910703,-0.1573449430724712,13.293086883164191,ClassicalELM,N-HiTS,SoftSR,,2.116133797832819,-0.07508362274174862,-0.035481510109920025
ETTh1,4,2024,N-HiTS_HardRejectSR[ClassicalELM],0.0,,2.184519729481865,2.134901105413177,False,1.3764416508681467,1.8774694239097345,3.52489143771595,2.116133797832819,-0.0510779489852447,13.782096478709413,ClassicalELM,N-HiTS,HardRejectSR,,2.116133797832819,0.0,0.0
ETTh1,4,2024,N-HiTS_LegacyPersist[ClassicalELM],0.975746821529862,,2.1730390783310103,2.134901105413177,False,1.3011816732761934,1.7863246843838951,3.1909558780392224,2.0004295236225573,0.0561952947942684,13.028530011504936,ClassicalELM,N-HiTS,LegacyPersist,,2.116133797832819,-0.11570427421026164,-0.05467720156861396
ETTm2,0,42,DLinear_NaiveKD[QELM],1.0,,13.263807223644966,14.779741036448062,False,2.897493444109956,3.659485912681671,13.391837145115602,13.729127613944504,-2.4535697758446138,11.62901774427158,QELM,DLinear,NaiveKD,,7.39214575547881,6.336981858465694,0.8572587808849597
ETTm2,0,42,DLinear_SoftSR[QELM],0.0,reject,7.144150986696922,14.779741036448062,False,1.560091395949324,2.4736778378023394,6.119082045234457,7.39214575547881,-0.4345333471645911,6.261387946557723,QELM,DLinear,SoftSR,,7.39214575547881,0.0,0.0
ETTm2,0,42,DLinear_HardRejectSR[QELM],0.0,,7.144150986696922,14.779741036448062,False,1.560091395949324,2.4736778378023394,6.119082045234457,7.39214575547881,-0.4345333471645911,6.261387946557723,QELM,DLinear,HardRejectSR,,7.39214575547881,0.0,0.0
ETTm2,0,42,DLinear_LegacyPersist[QELM],0.2679401534908516,,8.205077099017172,14.779741036448062,False,1.8080114377041656,2.669108466466912,7.124140005765352,8.566859678723674,-0.9779125069081784,7.256408856989228,QELM,DLinear,LegacyPersist,,7.39214575547881,1.1747139232448633,0.1589137933832277
ETTm2,0,42,PatchTST_NaiveKD[QELM],1.0,,15.51157886486598,14.779741036448062,False,3.5234043724338213,4.573520072738745,20.91708585574422,16.69486720082404,-3.063633028070132,14.141095659963836,QELM,PatchTST,NaiveKD,,10.329527061159316,6.365340139664722,0.6162276454649531
ETTm2,0,42,PatchTST_SoftSR[QELM],0.0,reject,9.423167654893565,14.779741036448062,False,2.180017389456431,2.989364507437595,8.936300158327615,10.329527061159316,-1.0211351846158505,8.749445475482975,QELM,PatchTST,SoftSR,,10.329527061159316,0.0,0.0
ETTm2,0,42,PatchTST_HardRejectSR[QELM],0.0,,9.423167654893565,14.779741036448062,False,2.180017389456431,2.989364507437595,8.936300158327615,10.329527061159316,-1.0211351846158505,8.749445475482975,QELM,PatchTST,HardRejectSR,,10.329527061159316,0.0,0.0
ETTm2,0,42,PatchTST_LegacyPersist[QELM],0.2679401534908516,,10.281764281120404,14.779741036448062,False,2.3064854836960635,3.1605977937495253,9.989378413854366,10.928767970034478,-1.3659726633131504,9.257022020647051,QELM,PatchTST,LegacyPersist,,10.329527061159316,0.5992409088751618,0.05801242451151554
ETTm2,0,42,N-HiTS_NaiveKD[QELM],1.0,,13.148891173348533,14.779741036448062,False,2.7723040719827017,3.665804011828088,13.438119053134908,13.135945645116056,-2.175295604020357,11.126573318445011,QELM,N-HiTS,NaiveKD,,7.633157167318573,5.502788477797483,0.7209059576760346
ETTm2,0,42,N-HiTS_SoftSR[QELM],0.0,reject,7.781824189988186,14.779741036448062,False,1.6109561708569526,2.4573668404755367,6.038651788668722,7.633157167318573,-0.2710063484807809,6.465532453307726,QELM,N-HiTS,SoftSR,,7.633157167318573,0.0,0.0
ETTm2,0,42,N-HiTS_HardRejectSR[QELM],0.0,,7.781824189988186,14.779741036448062,False,1.6109561708569526,2.4573668404755367,6.038651788668722,7.633157167318573,-0.2710063484807809,6.465532453307726,QELM,N-HiTS,HardRejectSR,,7.633157167318573,0.0,0.0
ETTm2,0,42,N-HiTS_LegacyPersist[QELM],0.2679401534908516,,7.889949644755886,14.779741036448062,False,1.721360419417421,2.5887247877295536,6.701496026605423,8.156283119748096,-0.543257984990875,6.9086371540836895,QELM,N-HiTS,LegacyPersist,,7.633157167318573,0.5231259524295231,0.0685333658095357
ETTm2,0,42,DLinear_NaiveKD[QELM-NISQ],1.0,,13.523557251660982,14.779741036448062,False,2.9505819703141847,3.716338017975025,13.811168263846536,13.980675776227915,-2.5210945338507496,11.842087221443714,QELM-NISQ,DLinear,NaiveKD,,7.39214575547881,6.588530020749105,0.8912878937574936
ETTm2,0,42,DLinear_SoftSR[QELM-NISQ],0.0,reject,7.144150986696922,14.779741036448062,False,1.560091395949324,2.4736778378023394,6.119082045234457,7.39214575547881,-0.4345333471645911,6.261387946557723,QELM-NISQ,DLinear,SoftSR,,7.39214575547881,0.0,0.0
ETTm2,0,42,DLinear_HardRejectSR[QELM-NISQ],0.0,,7.144150986696922,14.779741036448062,False,1.560091395949324,2.4736778378023394,6.119082045234457,7.39214575547881,-0.4345333471645911,6.261387946557723,QELM-NISQ,DLinear,HardRejectSR,,7.39214575547881,0.0,0.0
ETTm2,0,42,DLinear_LegacyPersist[QELM-NISQ],0.2691844654757744,,8.23846276696802,14.779741036448062,False,1.815556161552668,2.6746710376716574,7.153865159759581,8.602608672992707,-0.9898202245434126,7.286689418171588,QELM-NISQ,DLinear,LegacyPersist,,7.39214575547881,1.2104629175138966,0.16374987149255574
ETTm2,0,42,PatchTST_NaiveKD[QELM-NISQ],1.0,,15.419136744534867,14.779741036448062,False,3.512184211363395,4.545883563332293,20.6650573713747,16.641702965544045,-3.071147487660249,14.09606382306812,QELM-NISQ,PatchTST,NaiveKD,,10.329527061159316,6.312175904384729,0.6110808236438554
ETTm2,0,42,PatchTST_SoftSR[QELM-NISQ],0.0,reject,9.423167654893565,14.779741036448062,False,2.180017389456431,2.989364507437595,8.936300158327615,10.329527061159316,-1.0211351846158505,8.749445475482975,QELM-NISQ,PatchTST,SoftSR,,10.329527061159316,0.0,0.0
ETTm2,0,42,PatchTST_HardRejectSR[QELM-NISQ],0.0,,9.423167654893565,14.779741036448062,False,2.180017389456431,2.989364507437595,8.936300158327615,10.329527061159316,-1.0211351846158505,8.749445475482975,QELM-NISQ,PatchTST,HardRejectSR,,10.329527061159316,0.0,0.0
