dataset,origin,student,teacher,policy,MASE,MASE_NS,regret,rel_regret
ETTh1,1,N-HiTS,QELM,HardRejectSR,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,N-HiTS,QELM,LegacyPersist,2.3839503769500694,1.7185503453883078,0.6654000315617618,0.3855808097732936
ETTh1,1,N-HiTS,QELM,NaiveKD,3.591381856962508,1.7185503453883078,1.8728315115741996,1.100587448170442
ETTh1,1,N-HiTS,QELM,Oracle,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,N-HiTS,QELM,SoftSR,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,N-HiTS,QELM,ValSelect,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,N-HiTS,QELM-NISQ,HardRejectPersist,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,N-HiTS,QELM-NISQ,HardRejectSR,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,N-HiTS,QELM-NISQ,LegacyPersist,2.5959251060258066,1.7185503453883078,0.877374760637499,0.5142875815998013
ETTh1,1,N-HiTS,QELM-NISQ,NaiveKD,3.4880489327571613,1.7185503453883078,1.7694985873688536,1.0438745496916517
ETTh1,1,N-HiTS,QELM-NISQ,Oracle,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,N-HiTS,QELM-NISQ,SoftSR,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,N-HiTS,QELM-NISQ,ValSelect,1.7185503453883078,1.7185503453883078,0.0,0.0
ETTh1,1,PatchTST,ClassicalELM,HardRejectPersist,2.6853219862665725,2.503011242131517,0.18231074413505585,0.08565044718024785
ETTh1,1,PatchTST,ClassicalELM,HardRejectSR,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,ClassicalELM,LegacyPersist,2.6012399408381817,2.503011242131517,0.09822869870666458,0.0564171776299095
ETTh1,1,PatchTST,ClassicalELM,NaiveKD,2.6853219862665725,2.503011242131517,0.18231074413505585,0.08565044718024785
ETTh1,1,PatchTST,ClassicalELM,Oracle,2.3610653850466483,2.503011242131517,-0.14194585708486862,-0.05675374824995766
ETTh1,1,PatchTST,ClassicalELM,SoftSR,2.6853219862665725,2.503011242131517,0.18231074413505585,0.08565044718024785
ETTh1,1,PatchTST,ClassicalELM,ValSelect,2.827267843351441,2.503011242131517,0.32425660121992445,0.14240419543020552
ETTh1,1,PatchTST,QELM,HardRejectPersist,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM,HardRejectSR,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM,LegacyPersist,4.092278623295674,2.503011242131517,1.5892673811641578,0.6697873200322618
ETTh1,1,PatchTST,QELM,NaiveKD,4.422499892048454,2.503011242131517,1.9194886499169375,0.7878512536338996
ETTh1,1,PatchTST,QELM,Oracle,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM,SoftSR,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM,ValSelect,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM-NISQ,HardRejectPersist,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM-NISQ,HardRejectSR,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM-NISQ,LegacyPersist,3.7902447406061355,2.503011242131517,1.2872334984746188,0.5453775322837063
ETTh1,1,PatchTST,QELM-NISQ,NaiveKD,4.487815414443671,2.503011242131517,1.9848041723121537,0.8133947617428644
ETTh1,1,PatchTST,QELM-NISQ,Oracle,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM-NISQ,SoftSR,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,1,PatchTST,QELM-NISQ,ValSelect,2.503011242131517,2.503011242131517,0.0,0.0
ETTh1,2,DLinear,ClassicalELM,HardRejectPersist,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,ClassicalELM,HardRejectSR,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,ClassicalELM,LegacyPersist,1.7581308154472286,1.7634105646185176,-0.0052797491712888904,-0.0028941696361752477
ETTh1,2,DLinear,ClassicalELM,NaiveKD,1.7657133023376292,1.7634105646185176,0.0023027377191117506,0.00141596740625953
ETTh1,2,DLinear,ClassicalELM,Oracle,1.755272208306338,1.7634105646185176,-0.00813835631217974,-0.004556634802126022
ETTh1,2,DLinear,ClassicalELM,SoftSR,1.748946279839111,1.7634105646185176,-0.014464284779406533,-0.008133923418182384
ETTh1,2,DLinear,ClassicalELM,ValSelect,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM,HardRejectPersist,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM,HardRejectSR,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM,LegacyPersist,1.7733815343518262,1.7634105646185176,0.00997096973330843,0.0057802841362237616
ETTh1,2,DLinear,QELM,NaiveKD,2.654095796284702,1.7634105646185176,0.8906852316661844,0.5053360511062129
ETTh1,2,DLinear,QELM,Oracle,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM,SoftSR,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM,ValSelect,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM-NISQ,HardRejectPersist,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM-NISQ,HardRejectSR,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM-NISQ,LegacyPersist,1.7762179711359147,1.7634105646185176,0.012807406517397165,0.007383139664300702
ETTh1,2,DLinear,QELM-NISQ,NaiveKD,2.7859131570585167,1.7634105646185176,1.0225025924399993,0.5800442260298054
ETTh1,2,DLinear,QELM-NISQ,Oracle,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM-NISQ,SoftSR,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,DLinear,QELM-NISQ,ValSelect,1.7634105646185176,1.7634105646185176,0.0,0.0
ETTh1,2,N-HiTS,ClassicalELM,HardRejectPersist,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,ClassicalELM,HardRejectSR,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,ClassicalELM,LegacyPersist,1.9516199060080222,1.9766614119459789,-0.025041505937956732,-0.010075174226981972
ETTh1,2,N-HiTS,ClassicalELM,NaiveKD,1.9859693579404514,1.9766614119459789,0.009307945994472488,0.006159652615857744
ETTh1,2,N-HiTS,ClassicalELM,Oracle,1.9453452314790798,1.9766614119459789,-0.03131618046689918,-0.015486200404985823
ETTh1,2,N-HiTS,ClassicalELM,SoftSR,1.9448824303085661,1.9766614119459789,-0.031778981637412995,-0.015424263884586046
ETTh1,2,N-HiTS,ClassicalELM,ValSelect,1.9453452314790798,1.9766614119459789,-0.03131618046689918,-0.015486200404985823
ETTh1,2,N-HiTS,QELM,HardRejectPersist,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM,HardRejectSR,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM,LegacyPersist,2.252023144980791,1.9766614119459789,0.2753617330348121,0.14251100191313681
ETTh1,2,N-HiTS,QELM,NaiveKD,6.096551281677343,1.9766614119459789,4.119889869731364,2.095505982437641
ETTh1,2,N-HiTS,QELM,Oracle,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM,SoftSR,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM,ValSelect,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM-NISQ,HardRejectPersist,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM-NISQ,HardRejectSR,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM-NISQ,LegacyPersist,2.4350046861305126,1.9766614119459789,0.4583432741845337,0.2359015559409776
ETTh1,2,N-HiTS,QELM-NISQ,NaiveKD,5.991315866299483,1.9766614119459789,4.014654454353504,2.0410355728532212
ETTh1,2,N-HiTS,QELM-NISQ,Oracle,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM-NISQ,SoftSR,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,N-HiTS,QELM-NISQ,ValSelect,1.9766614119459789,1.9766614119459789,0.0,0.0
ETTh1,2,PatchTST,ClassicalELM,HardRejectPersist,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,ClassicalELM,HardRejectSR,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,ClassicalELM,LegacyPersist,3.2430637555717685,2.8742276325345375,0.368836123037231,0.13040000131643378
ETTh1,2,PatchTST,ClassicalELM,NaiveKD,3.1462920448965828,2.8742276325345375,0.272064412362045,0.09412427723467957
ETTh1,2,PatchTST,ClassicalELM,Oracle,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,ClassicalELM,SoftSR,3.2429955437847386,2.8742276325345375,0.36876791125020114,0.1295244174311709
ETTh1,2,PatchTST,ClassicalELM,ValSelect,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM,HardRejectPersist,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM,HardRejectSR,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM,LegacyPersist,3.8337411542840862,2.8742276325345375,0.9595135217495491,0.3374435771073992
ETTh1,2,PatchTST,QELM,NaiveKD,7.047584497188456,2.8742276325345375,4.173356864653918,1.4555709338102119
ETTh1,2,PatchTST,QELM,Oracle,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM,SoftSR,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM,ValSelect,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM-NISQ,HardRejectPersist,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM-NISQ,HardRejectSR,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM-NISQ,LegacyPersist,3.839488228857119,2.8742276325345375,0.9652605963225809,0.3392248193059861
ETTh1,2,PatchTST,QELM-NISQ,NaiveKD,6.957465662226093,2.8742276325345375,4.083238029691555,1.4250819155836172
ETTh1,2,PatchTST,QELM-NISQ,Oracle,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM-NISQ,SoftSR,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,2,PatchTST,QELM-NISQ,ValSelect,2.8742276325345375,2.8742276325345375,0.0,0.0
ETTh1,3,DLinear,ClassicalELM,HardRejectPersist,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,ClassicalELM,HardRejectSR,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,ClassicalELM,LegacyPersist,2.1426792802667585,2.153173313213151,-0.010494032946392876,-0.004873245786807219
ETTh1,3,DLinear,ClassicalELM,NaiveKD,2.143245302823009,2.153173313213151,-0.009928010390142314,-0.0046142135156431235
ETTh1,3,DLinear,ClassicalELM,Oracle,2.143245302823009,2.153173313213151,-0.009928010390142314,-0.0046142135156431235
ETTh1,3,DLinear,ClassicalELM,SoftSR,2.150667039911052,2.153173313213151,-0.0025062733020989234,-0.001160081957072888
ETTh1,3,DLinear,ClassicalELM,ValSelect,2.147760246962549,2.153173313213151,-0.005413066250602228,-0.002512435800386428
ETTh1,3,DLinear,QELM,HardRejectPersist,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM,HardRejectSR,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM,LegacyPersist,2.131459921286332,2.153173313213151,-0.021713391926818943,-0.010075186142891424
ETTh1,3,DLinear,QELM,NaiveKD,2.695461711807751,2.153173313213151,0.5422883985946,0.25181133352908963
ETTh1,3,DLinear,QELM,Oracle,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM,SoftSR,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM,ValSelect,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM-NISQ,HardRejectPersist,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM-NISQ,HardRejectSR,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM-NISQ,LegacyPersist,2.1318415892270877,2.153173313213151,-0.021331723986063384,-0.009897348839830561
ETTh1,3,DLinear,QELM-NISQ,NaiveKD,2.72414928156457,2.153173313213151,0.5709759683514188,0.26515705254304084
ETTh1,3,DLinear,QELM-NISQ,Oracle,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM-NISQ,SoftSR,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,DLinear,QELM-NISQ,ValSelect,2.153173313213151,2.153173313213151,0.0,0.0
ETTh1,3,N-HiTS,ClassicalELM,HardRejectPersist,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,ClassicalELM,HardRejectSR,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,ClassicalELM,LegacyPersist,2.1151517112847684,2.1368592885234263,-0.021707577238657905,-0.009663581995844968
ETTh1,3,N-HiTS,ClassicalELM,NaiveKD,2.150065922051912,2.1368592885234263,0.0132066335284855,0.006785812698823529
ETTh1,3,N-HiTS,ClassicalELM,Oracle,2.1091148626869756,2.1368592885234263,-0.02774442583645076,-0.012799105537608818
ETTh1,3,N-HiTS,ClassicalELM,SoftSR,2.138091803107365,2.1368592885234263,0.001232514583938767,0.0010029900570771993
ETTh1,3,N-HiTS,ClassicalELM,ValSelect,2.1091148626869756,2.1368592885234263,-0.02774442583645076,-0.012799105537608818
ETTh1,3,N-HiTS,QELM,HardRejectPersist,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM,HardRejectSR,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM,LegacyPersist,2.1241304639653884,2.1368592885234263,-0.012728824558037774,-0.005558926599555698
ETTh1,3,N-HiTS,QELM,NaiveKD,2.5491362905621124,2.1368592885234263,0.41227700203868656,0.19339144688879675
ETTh1,3,N-HiTS,QELM,Oracle,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM,SoftSR,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM,ValSelect,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM-NISQ,HardRejectPersist,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM-NISQ,HardRejectSR,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM-NISQ,LegacyPersist,2.1099486348849914,2.1368592885234263,-0.026910653638434923,-0.01223711667661812
ETTh1,3,N-HiTS,QELM-NISQ,NaiveKD,2.6462176150778216,2.1368592885234263,0.5093583265543956,0.23828554240025202
ETTh1,3,N-HiTS,QELM-NISQ,Oracle,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM-NISQ,SoftSR,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,N-HiTS,QELM-NISQ,ValSelect,2.1368592885234263,2.1368592885234263,0.0,0.0
ETTh1,3,PatchTST,ClassicalELM,HardRejectPersist,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,ClassicalELM,HardRejectSR,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,ClassicalELM,LegacyPersist,2.2219827389197895,2.2109192813858596,0.011063457533929455,0.004885898406848757
ETTh1,3,PatchTST,ClassicalELM,NaiveKD,2.2993269154756963,2.2109192813858596,0.08840763408983676,0.03984019245770476
ETTh1,3,PatchTST,ClassicalELM,Oracle,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,ClassicalELM,SoftSR,2.270614172654915,2.2109192813858596,0.059694891269055216,0.026956296033895138
ETTh1,3,PatchTST,ClassicalELM,ValSelect,2.2359011342873036,2.2109192813858596,0.024981852901444206,0.011399375660409253
ETTh1,3,PatchTST,QELM,HardRejectPersist,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM,HardRejectSR,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM,LegacyPersist,2.216532795391156,2.2109192813858596,0.005613514005295972,0.0027931594640092333
ETTh1,3,PatchTST,QELM,NaiveKD,2.471209205510206,2.2109192813858596,0.2602899241243466,0.11785650151594607
ETTh1,3,PatchTST,QELM,Oracle,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM,SoftSR,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM,ValSelect,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM-NISQ,HardRejectPersist,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM-NISQ,HardRejectSR,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM-NISQ,LegacyPersist,2.2209345330300634,2.2109192813858596,0.010015251644203657,0.004783671571680948
ETTh1,3,PatchTST,QELM-NISQ,NaiveKD,2.518153789685956,2.2109192813858596,0.3072345083000963,0.13928285560821782
ETTh1,3,PatchTST,QELM-NISQ,Oracle,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM-NISQ,SoftSR,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,3,PatchTST,QELM-NISQ,ValSelect,2.2109192813858596,2.2109192813858596,0.0,0.0
ETTh1,4,DLinear,ClassicalELM,HardRejectPersist,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,ClassicalELM,HardRejectSR,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,ClassicalELM,LegacyPersist,1.8587825874436792,1.8530490753320807,0.005733512111598227,0.003095254487273085
ETTh1,4,DLinear,ClassicalELM,NaiveKD,1.8603267230477105,1.8530490753320807,0.007277647715629554,0.003928027458106618
ETTh1,4,DLinear,ClassicalELM,Oracle,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,ClassicalELM,SoftSR,1.8587053105211557,1.8530490753320807,0.005656235189074692,0.0030520921039695805
ETTh1,4,DLinear,ClassicalELM,ValSelect,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM,HardRejectPersist,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM,HardRejectSR,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM,LegacyPersist,1.866609701934814,1.8530490753320807,0.013560626602733125,0.007317598262686233
ETTh1,4,DLinear,QELM,NaiveKD,1.934953849860719,1.8530490753320807,0.08190477452863831,0.044199815168729784
ETTh1,4,DLinear,QELM,Oracle,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM,SoftSR,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM,ValSelect,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM-NISQ,HardRejectPersist,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM-NISQ,HardRejectSR,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM-NISQ,LegacyPersist,1.8681391378310714,1.8530490753320807,0.015090062498990623,0.008143350052760456
ETTh1,4,DLinear,QELM-NISQ,NaiveKD,1.954936127255965,1.8530490753320807,0.1018870519238843,0.05498238806117026
ETTh1,4,DLinear,QELM-NISQ,Oracle,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM-NISQ,SoftSR,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,DLinear,QELM-NISQ,ValSelect,1.8530490753320807,1.8530490753320807,0.0,0.0
ETTh1,4,N-HiTS,ClassicalELM,HardRejectPersist,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,ClassicalELM,HardRejectSR,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,ClassicalELM,LegacyPersist,1.9914710779687235,2.0781944448097556,-0.08672336684103255,-0.041497306310645375
ETTh1,4,N-HiTS,ClassicalELM,NaiveKD,2.0162172973319232,2.0781944448097556,-0.06197714747783286,-0.029577269847227042
ETTh1,4,N-HiTS,ClassicalELM,Oracle,2.0162172973319232,2.0781944448097556,-0.06197714747783286,-0.029577269847227042
ETTh1,4,N-HiTS,ClassicalELM,SoftSR,2.006412313165381,2.0781944448097556,-0.0717821316443749,-0.03441463444024992
ETTh1,4,N-HiTS,ClassicalELM,ValSelect,2.053166570562506,2.0781944448097556,-0.025027874247249542,-0.011827170036640008
ETTh1,4,N-HiTS,QELM,HardRejectPersist,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM,HardRejectSR,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM,LegacyPersist,2.079864737611556,2.0781944448097556,0.0016702928018000514,0.0006735837744831982
ETTh1,4,N-HiTS,QELM,NaiveKD,2.249311474501501,2.0781944448097556,0.17111702969174494,0.08251798676799016
ETTh1,4,N-HiTS,QELM,Oracle,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM,SoftSR,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM,ValSelect,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM-NISQ,HardRejectPersist,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM-NISQ,HardRejectSR,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM-NISQ,LegacyPersist,2.123930344746815,2.0781944448097556,0.04573589993705918,0.02145912870725063
ETTh1,4,N-HiTS,QELM-NISQ,NaiveKD,2.314620780417565,2.0781944448097556,0.2364263356078092,0.11408205991205828
ETTh1,4,N-HiTS,QELM-NISQ,Oracle,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM-NISQ,SoftSR,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,N-HiTS,QELM-NISQ,ValSelect,2.0781944448097556,2.0781944448097556,0.0,0.0
ETTh1,4,PatchTST,ClassicalELM,HardRejectPersist,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,ClassicalELM,HardRejectSR,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,ClassicalELM,LegacyPersist,1.917459547579307,1.936414893784382,-0.018955346205075108,-0.00955591075749866
ETTh1,4,PatchTST,ClassicalELM,NaiveKD,1.9349840938800487,1.936414893784382,-0.0014307999043334796,-0.0006000036619354978
ETTh1,4,PatchTST,ClassicalELM,Oracle,1.9240446210280095,1.936414893784382,-0.012370272756372517,-0.006290828349712862
ETTh1,4,PatchTST,ClassicalELM,SoftSR,1.933991687134825,1.936414893784382,-0.0024232066495570117,-0.00110468618674744
ETTh1,4,PatchTST,ClassicalELM,ValSelect,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM,HardRejectPersist,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM,HardRejectSR,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM,LegacyPersist,2.0012682848995706,1.936414893784382,0.0648533911151888,0.03362529666161873
ETTh1,4,PatchTST,QELM,NaiveKD,2.094203891273063,1.936414893784382,0.1577889974886811,0.08175127900818359
ETTh1,4,PatchTST,QELM,Oracle,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM,SoftSR,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM,ValSelect,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM-NISQ,HardRejectPersist,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM-NISQ,HardRejectSR,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM-NISQ,LegacyPersist,1.9751591305431626,1.936414893784382,0.03874423675878047,0.02006644724012684
ETTh1,4,PatchTST,QELM-NISQ,NaiveKD,2.0365960638059755,1.936414893784382,0.10018117002159325,0.05212945915404226
ETTh1,4,PatchTST,QELM-NISQ,Oracle,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM-NISQ,SoftSR,1.936414893784382,1.936414893784382,0.0,0.0
ETTh1,4,PatchTST,QELM-NISQ,ValSelect,1.936414893784382,1.936414893784382,0.0,0.0
ETTm2,0,DLinear,ClassicalELM,HardRejectPersist,7.440621331765464,7.367433757288354,0.07318757447710993,0.009945873572813844
ETTm2,0,DLinear,ClassicalELM,HardRejectSR,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,ClassicalELM,LegacyPersist,7.55336594897991,7.367433757288354,0.18593219169155617,0.025248923521192287
ETTm2,0,DLinear,ClassicalELM,NaiveKD,7.568218233645225,7.367433757288354,0.20078447635687033,0.027244762601656272
ETTm2,0,DLinear,ClassicalELM,Oracle,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,ClassicalELM,SoftSR,7.377715661462635,7.367433757288354,0.010281904174280912,0.0013972661307032168
ETTm2,0,DLinear,ClassicalELM,ValSelect,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM,HardRejectPersist,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM,HardRejectSR,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM,LegacyPersist,8.596218103145022,7.367433757288354,1.2287843458566667,0.16679293053915165
ETTm2,0,DLinear,QELM,NaiveKD,14.154915456404588,7.367433757288354,6.787481699116234,0.9213847004039972
ETTm2,0,DLinear,QELM,Oracle,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM,SoftSR,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM,ValSelect,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM-NISQ,HardRejectPersist,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM-NISQ,HardRejectSR,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM-NISQ,LegacyPersist,8.66379272019428,7.367433757288354,1.2963589629059251,0.17597491103737686
ETTm2,0,DLinear,QELM-NISQ,NaiveKD,14.275873783951146,7.367433757288354,6.908440026662791,0.9377581537976573
ETTm2,0,DLinear,QELM-NISQ,Oracle,7.367433757288354,7.367433757288354,0.0,0.0
ETTm2,0,DLinear,QELM-NISQ,SoftSR,7.367433757288354,7.367433757288354,0.0,0.0
